"Temp"	"S"	"K"	"BMmax"	"TLmax"	"maxBM"
25	100	0.25	6	2	4638.47024905777
25	100	0.25	6	2	2698.07545099388
25	100	0.25	6	2	3136.34491513269
25	100	0.25	6	1	3982.4204029305
25	100	0.25	6	2.46076874373128	72.5463460326167
25	100	0.25	6	1	16.5636226243935
15	100	0.5	6	4.04919291120052	2702291.22937756
15	100	0.5	6	3.89927144019316	1685477.13796041
15	100	0.5	6	3.24175285581189	6235292.85023774
15	100	0.5	6	4.49493677199275	191593.787002717
15	100	0.5	6	3.72383203472989	4607205.77630163
15	100	0.5	6	3.45910108883258	8690170.02185381
15	100	0.5	6	4.06041097470629	2788666.55508766
15	100	0.5	6	3.83561969339955	10895295.2505543
15	100	0.5	6	2.74912089055461	3839073.38884612
15	100	0.5	6	4.03056844785471	1680242.0324557
15	100	0.5	6	4.44465285691447	259229.780998139
15	100	0.5	6	3.79753212111791	3117813.33746068
15	100	0.5	6	4.49027919148569	2059297.04895513
15	100	0.5	6	3.44452516739314	4491442.24892588
15	100	0.5	6	3.67915220637959	6227016.01305636
15	100	0.5	6	3.78589862656123	4126562.22857483
15	100	0.5	6	2.47781688886681	3188213.09284798
15	100	0.5	6	4.26429599587221	1498401.14170307
15	100	0.5	6	3.84338169734005	1475844.89217317
15	100	0.5	6	3.32753313050216	5282438.31979152
15	100	0.5	6	3.78032227015141	6548447.41762475
15	100	0.5	6	2.79556055006749	3368105.9246837
15	100	0.5	6	2.62754403730713	3185365.88852915
15	100	0.5	6	3.81703655745358	10033341.2955236
15	100	0.5	6	2.61915544018273	3624143.28185217
15	100	0.5	6	4.50645744933626	1164203.6438926
15	100	0.5	6	4.17090512386383	2394708.27831305
15	100	0.5	6	4.49515837838313	891317.527499012
15	100	0.5	6	4.23922991025176	2280049.16767249
15	100	0.5	6	3.24805898678639	7574021.30019968
15	100	0.5	6	2.62685552498673	4473272.1372499
15	100	0.5	6	3.03987735002247	1418435.43863736
15	100	0.5	6	4.26051024951062	1350972.33850777
15	100	0.5	6	3.97809068325819	5456193.58669173
15	100	0.5	6	3.48064042545599	132752.22874996
15	100	0.5	6	3.27463268262941	3333191.8544343
15	100	0.5	6	3.10616866420392	4734247.21225121
15	100	0.5	6	3.44911900149544	2721072.19367193
15	100	0.5	6	3.68013432133519	7101335.36379659
15	100	0.5	6	3.57625968359067	2357263.3733945
20	100	0.5	6	3.89874375685168	922579.452660232
20	100	0.5	6	3.3826454078523	2729.94604205959
20	100	0.5	6	4.30705775307908	698015.125192308
20	100	0.5	6	2.95935493897677	234.527638049063
20	100	0.5	6	3.48414658288851	69228.5210048018
20	100	0.5	6	3.79681134924668	566749.649819015
20	100	0.5	6	3.89657384394991	9085.22706394403
20	100	0.5	6	4.1422830251185	1291340.69779359
20	100	0.5	6	2.65400292643597	29364.669108562
20	100	0.5	6	3.38067549001375	4424.38013806168
20	100	0.5	6	3.10518491185209	466.989682470426
20	100	0.5	6	4.25693011028632	36705.8816783934
20	100	0.5	6	3.38387609565453	3945.92522362611
20	100	0.5	6	3.77927178403091	311525.412683347
