"Temp"	"S"	"K"	"BMmax"	"TLmax"	"maxBM"
15	100	1	4	3.01596462561002	10614.7655097476
15	100	1	4	3.6917555365086	17856.9494433565
15	100	1	4	2.93018142141847	72991.573471872
15	100	1	4	3.19627714190126	35190.7805432942
15	100	1	4	3.20909297713858	37771.9550150505
15	100	1	4	2.95900908807032	23255.0449071677
15	100	1	4	3.52597972306398	14952.0641114972
15	100	1	4	3.22211958008679	36042.8373573012
15	100	1	4	2.12453680776227	16621.4264519751
15	100	1	4	3.00009860840958	17669.3063267163
15	100	1	4	2.99999981830527	11256.3413417141
15	100	1	4	3.14376354168268	31520.1021783122
15	100	1	4	2.9998452750006	10559.8212520057
15	100	1	4	3.26042580152569	14840.2329211778
15	100	1	4	3.27986950957129	25383.5029030704
15	100	1	4	3.2969613440068	25555.1581713772
15	100	1	4	3.2307506373295	39074.3022437979
15	100	1	4	3.06100815039859	14220.8560977277
15	100	1	4	3.10312673225599	27051.2244382054
15	100	1	4	2.06893545116335	127269.559194941
15	100	1	4	3.60586223788212	18279.2475194877
15	100	1	4	2.93900142581838	33391.6475741276
15	100	1	4	3.43329774232723	26178.3592130282
15	100	1	4	3.47776916433844	17574.7539048279
15	100	1	4	2.70016878020669	32014.6926563278
15	100	1	4	2.58985276802107	15628.6975482319
20	100	1	4	2.74745028091433	13072.5511130409
20	100	1	4	3.19522548590739	5180.74272682155
20	100	1	4	3.02952859770373	18537.6556770973
20	100	1	4	2.62296822942236	5710.7600541188
20	100	1	4	2.61746700750507	10156.2222071842
20	100	1	4	2.68059911703586	30603.2332001816
20	100	1	4	3.42281297418772	4631.73303440689
20	100	1	4	2.64546641743417	45134.3910379392
20	100	1	4	2.68450227661565	24372.8685850186
20	100	1	4	3.24040376255466	4273.55055954038
20	100	1	4	3.11327535628887	4262.28037250594
20	100	1	4	3.17947229543335	7023.04872845276
20	100	1	4	3.07849017546548	8243.02371843317
20	100	1	4	2.65679748485439	22429.9032444836
20	100	1	4	2.76797748089456	28298.5474046641
20	100	1	4	3.04151252795641	15955.2091061149
20	100	1	4	2.69634661967743	24567.2206045697
20	100	1	4	3.33509661176685	5520.30233054509
